Folder_Name,RNA_Number,Protein_Class_0_Likelihood,Protein_Class_1_Likelihood,Protein_Class_2_Likelihood,Protein_Class_3_Likelihood,Protein_Class_4_Likelihood,Protein_Class_5_Likelihood,Protein_Class_6_Likelihood,Protein_Class_7_Likelihood,Protein_Class_8_Likelihood,Protein_Class_9_Likelihood,Protein_Class_10_Likelihood,Protein_Class_11_Likelihood,Protein_Class_12_Likelihood,Protein_Class_13_Likelihood,Protein_Class_14_Likelihood,Protein_Class_15_Likelihood,Protein_Class_16_Likelihood
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/24_PARCLIP_QKI_hg19,273,7.233602e-08,2.6686786e-07,7.5731674e-05,0.00056860433,3.2967957e-05,0.0048072473,7.0288384e-09,0.0003750844,0.0036238865,6.551254e-11,7.473191e-12,0.0044710524,9.81972e-10,1.5812233e-08,0.98602283,2.8608386e-07,2.191706e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,274,2.1300478e-07,1.3591507e-05,2.22978e-16,4.6129416e-09,9.6098685e-09,6.5139897e-14,5.1509885e-09,1.1828402e-10,5.050727e-19,3.6138623e-08,1.679289e-11,6.320092e-11,0.00018392508,1.6942605e-09,9.755566e-12,0.9998023,2.281117e-16
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,275,3.470776e-05,1.1934518e-06,6.9140123e-12,2.1002557e-10,0.95464414,0.010614954,0.00042610348,0.0016783703,3.9775143e-09,0.00028568954,0.016429571,1.8068922e-08,2.7615324e-06,0.015606171,1.4125273e-13,1.2727129e-07,0.00027630234
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/21_PARCLIP_MOV10_Sievers_hg19,276,0.9971643,8.3484883e-07,4.1358797e-13,1.0365736e-09,0.00065426104,0.000992373,0.0010967578,1.5858308e-06,2.7232845e-12,7.032801e-05,1.3810634e-07,1.9485262e-10,7.664844e-06,5.455061e-06,6.949255e-09,6.317104e-06,1.857806e-12
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/12_PARCLIP_EWSR1_hg19,277,6.3152754e-09,5.8507507e-14,3.254656e-26,1.6778608e-18,0.0021250723,3.0895504e-07,1.4594576e-05,3.0968445e-06,2.8760468e-21,0.0022526898,0.0011198474,1.6077244e-22,4.0186534e-09,0.99448425,1.5267294e-35,2.2233639e-11,2.9050737e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/27_ICLIP_TDP43_hg19,278,1.25709175e-05,5.7689893e-05,0.00012992315,0.001113237,0.000491427,0.018870205,3.5779344e-06,0.97450495,0.00023898462,3.8979674e-06,7.1145273e-06,0.004515923,8.012959e-06,1.0702928e-05,5.6851525e-07,2.1996973e-05,9.324913e-06
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,279,1.0012737e-05,7.322588e-05,0.0015636737,0.024722211,0.00041318464,0.18487144,2.651781e-06,0.4934185,0.0048834314,3.6801464e-07,2.1655745e-07,0.2897061,2.4752298e-06,1.3194592e-06,0.00026361982,3.999923e-05,2.7602799e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,280,4.299079e-07,3.1454324e-09,5.664331e-17,1.791313e-14,0.00028288682,1.6480486e-07,3.791112e-06,9.8345634e-05,1.4741379e-14,0.00018491158,0.99775356,1.5488507e-15,7.138491e-08,0.0016758163,2.1087475e-25,9.414121e-10,3.646523e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,281,3.5498466e-05,7.808519e-07,9.480729e-13,1.4198022e-11,0.96320885,0.009113105,0.00074998214,0.0010153608,4.8946336e-10,0.00022781013,0.0050204434,5.3279843e-09,7.4295474e-07,0.01843273,5.0097974e-14,3.685109e-08,0.002194665
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,282,1.49142425e-05,0.00010412133,0.0020148053,0.03547129,0.00056806236,0.20659631,3.8799158e-06,0.43161026,0.005246216,7.111422e-07,2.8761391e-07,0.31786543,5.393263e-06,1.8774022e-06,0.0003936088,6.219932e-05,4.063712e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,283,1.6507945e-05,5.216157e-05,0.0006676643,0.012489144,0.001245771,0.33528414,5.216248e-06,0.33646613,0.003894709,5.262414e-07,3.674374e-07,0.3091426,2.1401133e-06,3.4671273e-06,0.0006314961,2.944701e-05,6.8497175e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,284,1.2328479e-07,2.0029916e-06,0.00021144573,0.003009189,3.616896e-05,0.042770486,5.6674867e-08,0.05364723,0.0009064508,2.1666042e-09,1.4321635e-09,0.8955627,1.6040183e-08,4.1508844e-08,0.003840287,1.948208e-06,1.17965665e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,285,1.310748e-07,2.4386286e-06,0.00033936882,0.0046780067,2.284488e-05,0.03125679,4.823141e-08,0.08093204,0.0011459955,2.1622144e-09,1.5707735e-09,0.8789996,2.0366992e-08,3.1673974e-08,0.0026124942,2.3084858e-06,7.974396e-06
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,286,1.6898134e-07,2.4210738e-06,0.00020460978,0.003041823,5.1310988e-05,0.052492067,8.062337e-08,0.04998802,0.00091072376,3.211982e-09,1.955134e-09,0.88889927,2.2134858e-08,5.9227144e-08,0.004391577,2.331619e-06,1.548631e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/13_PARCLIP_FUS_hg19,287,6.007954e-09,0.0031060525,7.1133304e-09,9.452074e-09,5.576707e-07,4.484599e-10,5.987129e-11,9.902438e-07,6.49162e-11,0.0001929739,1.0869408e-06,8.5278384e-10,0.99653083,1.9141454e-07,9.638644e-17,0.00016736786,6.759287e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/28_ICLIP_TIA1_hg19,288,0.00032891944,1.6255064e-13,3.003524e-26,1.059288e-16,0.0002316127,0.0018378994,0.9965569,0.00022661926,1.4722647e-23,0.00015130546,1.9500941e-13,6.4682655e-16,2.5080539e-12,0.0006002949,8.0734797e-22,2.2248813e-14,6.64709e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/17_ICLIP_HNRNPC_hg19,289,3.530448e-13,1.4165279e-10,4.1852195e-06,6.23215e-05,5.203899e-09,2.3747334e-07,3.1655027e-15,5.6225673e-07,0.99783427,3.3077987e-17,1.218394e-18,1.732634e-12,6.0402925e-16,1.2300846e-12,0.002098389,4.19104e-09,4.9986973e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/28_ICLIP_TIA1_hg19,290,0.00055744767,1.135073e-12,3.6231043e-25,4.879163e-16,0.0026582729,0.0051561412,0.98673147,0.00032909214,3.848638e-22,0.0010103666,9.705319e-12,8.140384e-16,2.7332758e-11,0.0035026283,3.9665224e-22,2.612718e-13,5.4509117e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,291,2.4164515e-25,0.0,0.0,0.0,3.015204e-09,5.8738326e-16,3.8159268e-08,1.12038817e-13,0.0,5.530034e-22,2.9256343e-26,0.0,0.0,2.050361e-11,0.0,0.0,1.0
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,292,8.1740904e-26,0.0,0.0,0.0,5.502375e-10,1.9548144e-16,3.0538104e-08,6.4380704e-14,0.0,9.185239e-23,1.6415508e-27,0.0,0.0,2.4921948e-12,0.0,0.0,1.0
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,293,4.4542534e-07,3.411168e-09,6.6528046e-17,2.0000496e-14,0.00025652343,1.5233196e-07,3.605199e-06,0.00010181925,1.6038972e-14,0.00018270557,0.9979164,1.6179873e-15,7.377119e-08,0.0015382278,2.2781068e-25,9.885911e-10,3.1856026e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,294,9.704116e-06,0.00010407508,0.0023327302,0.036173597,0.00033381532,0.14912115,2.3280795e-06,0.5209025,0.0050993073,4.4234812e-07,2.0192793e-07,0.2856614,3.9995057e-06,1.1140577e-06,0.00017977777,5.167058e-05,2.2205446e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,295,3.5334924e-07,2.6236933e-09,4.4212135e-17,1.2838024e-14,0.0003026751,1.5940891e-07,3.5796631e-06,8.6348824e-05,1.31555355e-14,0.00014453316,0.99784636,1.5627047e-15,5.269648e-08,0.0016159747,2.0251516e-25,7.2457657e-10,4.1788678e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/23_PARCLIP_PUM2_hg19,296,8.6210584e-08,1.0824662e-07,1.1126894e-15,2.818363e-12,1.472967e-07,3.3657082e-09,3.2559853e-08,6.066176e-06,4.942637e-16,0.9818475,2.5007182e-06,7.4108575e-18,0.018125039,1.3654338e-05,7.0541536e-29,4.7760855e-06,1.0434708e-14
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,297,1.3894318e-18,0.0022739952,0.9972161,0.00044837443,1.1964663e-10,1.0420114e-13,1.2200539e-23,2.3843924e-05,6.578037e-08,6.558219e-15,9.483237e-19,3.7511043e-05,1.0611462e-08,1.3535139e-16,7.242873e-18,9.286652e-10,1.2435983e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/28_ICLIP_TIA1_hg19,298,0.0002456661,8.107849e-14,1.01029085e-26,3.431189e-17,0.00011724719,0.0012948096,0.99767333,0.00019981085,3.8959308e-24,6.871879e-05,5.712576e-14,4.7923525e-16,8.0259985e-13,0.00031045865,5.9465314e-22,6.396363e-15,9.002437e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/13_PARCLIP_FUS_hg19,299,2.6365234e-09,0.003666471,5.3538414e-09,6.8098167e-09,4.3258058e-07,1.3005633e-10,1.8328563e-11,4.3132542e-07,4.0738767e-11,0.00011333056,7.279946e-07,5.0709137e-10,0.99607146,1.2004267e-07,5.1245378e-17,0.00014698367,6.482368e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/31_ICLIP_U2AF65_Hela_iCLIP_ctrl+kd_all_clusters,300,2.9801997e-05,4.464131e-05,4.6304882e-05,0.00068527507,0.019384176,0.58111084,2.6992118e-05,0.31575415,0.00046649788,2.8821976e-06,1.2673751e-05,0.08170983,3.6279648e-06,7.559948e-05,8.7081455e-05,1.9076078e-05,0.00054061157
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/24_PARCLIP_QKI_hg19,301,1.4714527e-07,2.8801503e-06,0.0020159,0.03904222,5.216693e-05,0.021363737,3.3578218e-08,0.013143566,0.035006147,6.4849554e-10,1.2270884e-10,0.090837665,1.1790007e-08,2.7107697e-08,0.7984949,5.961689e-06,3.466716e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,302,1.4430502e-25,0.0,0.0,0.0,9.79663e-10,3.1253337e-16,3.9392205e-08,9.447003e-14,0.0,2.0846804e-22,3.869496e-27,0.0,0.0,5.2605424e-12,0.0,0.0,1.0
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/21_PARCLIP_MOV10_Sievers_hg19,303,0.99692184,9.669844e-07,5.099854e-13,1.2717322e-09,0.00068416714,0.0009655326,0.001318983,2.180958e-06,3.5559708e-12,8.186031e-05,1.7178745e-07,2.0894252e-10,9.958171e-06,5.224891e-06,6.933308e-09,9.023163e-06,1.9267216e-12
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,304,1.0942858e-25,0.0,0.0,0.0,6.197873e-10,2.3413206e-16,3.782824e-08,8.241143e-14,0.0,1.3046294e-22,1.7457958e-27,0.0,0.0,2.9814016e-12,0.0,0.0,1.0
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,305,9.736776e-18,0.0007800219,0.99866796,0.0003758187,1.2422162e-10,2.2996917e-12,2.0466577e-22,0.000103969585,1.1504954e-07,2.0778618e-14,5.289393e-18,7.208971e-05,8.647382e-09,4.4629986e-16,5.2845357e-17,5.3391325e-10,2.4229027e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/17_ICLIP_HNRNPC_hg19,306,3.524964e-13,1.2837602e-10,4.8796796e-06,3.2270145e-05,5.467273e-09,4.0110547e-07,4.144761e-15,7.6485657e-07,0.99761164,3.39976e-17,1.6031289e-18,6.089584e-12,6.253215e-16,1.5912346e-12,0.0023500843,2.8810228e-09,9.831054e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,307,4.1267248e-07,2.8643083e-09,5.014548e-17,1.581594e-14,0.00044852265,2.524315e-07,4.97991e-06,9.397835e-05,1.6179212e-14,0.0001785254,0.997038,2.289681e-15,6.6811964e-08,0.0022352259,3.7731407e-25,9.0715846e-10,7.992616e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/31_ICLIP_U2AF65_Hela_iCLIP_ctrl+kd_all_clusters,308,1.4840815e-05,2.2798698e-05,8.288296e-06,9.230154e-05,0.03661835,0.8008048,2.3227796e-05,0.12285062,0.00016182702,1.9306212e-06,9.713112e-06,0.038082726,1.3348392e-06,0.00010228169,3.6964393e-05,7.842638e-06,0.00116017
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/27_ICLIP_TDP43_hg19,309,6.935612e-06,4.594916e-05,0.00011113903,0.0008736391,0.00024782572,0.012293092,1.6259131e-06,0.9828689,0.00019435228,1.8397865e-06,3.3100907e-06,0.0033251008,4.2408274e-06,5.0808217e-06,1.9963373e-07,1.3326302e-05,3.4213779e-06
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/23_PARCLIP_PUM2_hg19,310,1.3895534e-07,5.30043e-08,6.9728393e-16,3.165496e-12,1.7352514e-07,6.0925216e-09,8.129485e-08,7.28052e-06,5.5082325e-16,0.99113476,3.1076204e-06,6.765033e-18,0.0088329315,1.7161101e-05,1.4933526e-28,4.4731896e-06,1.7561116e-14
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,311,2.2460799e-07,2.8933775e-06,0.00022787358,0.0035053072,5.890825e-05,0.054566916,1.05072736e-07,0.049408957,0.00093577424,4.592694e-09,2.317117e-09,0.8859205,3.193658e-08,7.5729574e-08,0.0053510345,2.9096343e-06,1.8468667e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/21_PARCLIP_MOV10_Sievers_hg19,312,0.9970745,8.829942e-07,4.4817275e-13,1.1135239e-09,0.00066995685,0.00097403716,0.0011815233,1.8248405e-06,3.101397e-12,7.5905235e-05,1.5684917e-07,1.899663e-10,8.636917e-06,5.3076096e-06,6.4087926e-09,7.3154256e-06,1.8517167e-12
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/23_PARCLIP_PUM2_hg19,313,1.794611e-07,5.102043e-08,6.6743496e-16,2.9767725e-12,1.954862e-07,7.732772e-09,1.06197874e-07,7.837032e-06,5.708699e-16,0.99276567,4.1671656e-06,5.3783916e-18,0.0071989233,1.9069661e-05,1.1119648e-28,3.8597873e-06,1.61709e-14
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/21_PARCLIP_MOV10_Sievers_hg19,314,0.9956833,2.1470032e-06,1.2736655e-12,1.3814723e-09,0.0010913318,0.0011665827,0.0019148174,3.8496823e-06,1.230495e-11,9.581347e-05,4.852137e-07,1.9234199e-10,1.9002713e-05,5.0023496e-06,3.0987406e-09,1.7654716e-05,2.307111e-12
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,315,3.9100698e-05,1.1503748e-06,5.5584287e-12,1.8954124e-10,0.957955,0.0089682,0.0005195856,0.0014493265,2.9499023e-09,0.00035808538,0.013148337,1.5102714e-08,3.331064e-06,0.01722866,1.7378465e-13,1.5440952e-07,0.00032905137
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,316,4.356011e-18,0.0016633568,0.9977258,0.00051017513,1.6663167e-10,4.4083866e-13,5.931141e-23,4.4482713e-05,1.00505275e-07,1.4027002e-14,2.7278986e-18,5.6033026e-05,1.2069718e-08,3.126385e-16,2.5360175e-17,9.934392e-10,2.3329385e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/31_ICLIP_U2AF65_Hela_iCLIP_ctrl+kd_all_clusters,317,1.616168e-05,2.3470837e-05,7.597313e-06,8.4231e-05,0.04038237,0.80431527,2.5407158e-05,0.12010275,0.00015257894,2.1770363e-06,1.1002596e-05,0.033514258,1.4591126e-06,0.0001150297,3.2170752e-05,7.88209e-06,0.0012061243
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/12_PARCLIP_EWSR1_hg19,318,3.734883e-09,2.8105539e-14,7.964813e-27,4.3981183e-19,0.004021619,3.99068e-07,1.6120928e-05,2.400563e-06,1.6506177e-21,0.0011178672,0.0002736412,1.4184064e-22,1.0032781e-09,0.994568,1.2748035e-35,6.2611396e-12,9.87818e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/31_ICLIP_U2AF65_Hela_iCLIP_ctrl+kd_all_clusters,319,1.3811243e-05,1.8939872e-05,3.0913302e-06,2.4630335e-05,0.05456213,0.84671444,2.273877e-05,0.07696981,9.145391e-05,1.6482329e-06,8.499946e-06,0.019376514,8.063293e-07,0.00013861034,2.3018902e-05,4.6711266e-06,0.0020252375
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,320,3.4696808e-05,7.961766e-07,1.1628918e-12,1.9426629e-11,0.9642536,0.008720091,0.0006845493,0.0010018062,5.942403e-10,0.00024231829,0.005410143,5.944741e-09,9.0891893e-07,0.017971987,6.057259e-14,4.5989236e-08,0.0016790222
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/25_CLIPSEQ_SFRS1_hg19,321,2.5558668e-13,0.9983588,0.00038870826,0.0011515518,4.4822914e-07,5.5469854e-15,1.3941209e-18,4.4346383e-08,3.1273032e-07,1.2549324e-10,4.4260103e-12,5.3185653e-07,7.205846e-05,8.385738e-13,7.059256e-15,2.74954e-05,3.7590694e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,322,1.7561676e-07,2.6147752e-06,0.0002947608,0.004567115,3.4729735e-05,0.03825638,7.230278e-08,0.05168041,0.0009902673,3.4366354e-09,1.6947967e-09,0.89935905,3.007103e-08,4.742781e-08,0.004798361,2.7568558e-06,1.325314e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/24_PARCLIP_QKI_hg19,323,9.06607e-08,9.537114e-07,0.0004782115,0.007153202,4.203029e-05,0.010216406,1.7555978e-08,0.0026779275,0.014513767,2.7252106e-10,3.478138e-11,0.026174232,4.357835e-09,2.034394e-08,0.938717,2.0019984e-06,2.4190995e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/25_CLIPSEQ_SFRS1_hg19,324,6.816024e-14,0.99900347,0.00034157198,0.000596599,2.1727737e-07,1.4517074e-15,2.1400279e-19,2.47783e-08,1.5562762e-07,5.4875975e-11,1.3394555e-12,2.4002023e-07,4.3438846e-05,2.7049164e-13,1.0518144e-15,1.42510435e-05,1.1243144e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,325,1.3910841e-07,2.2548149e-05,3.2123944e-16,3.875182e-09,7.932634e-09,4.261763e-14,3.066065e-09,9.5026244e-11,7.930052e-19,4.3728214e-08,2.6886639e-11,5.1328955e-11,0.0003337045,1.4592677e-09,2.8955716e-12,0.99964345,1.9973696e-16
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,326,1.5987107e-05,7.9528574e-05,0.0014556414,0.026350806,0.00073908374,0.24605133,4.398585e-06,0.38835838,0.005079215,6.7987105e-07,2.9124362e-07,0.3311541,4.0398536e-06,2.322753e-06,0.00060220115,5.028679e-05,5.1633986e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,327,3.8058878e-18,0.0016763522,0.9978004,0.00042742188,1.4425892e-10,4.2277808e-13,4.8449316e-23,4.5641085e-05,8.982215e-08,1.3742405e-14,2.62003e-18,5.003083e-05,1.2183264e-08,2.773679e-16,1.816879e-17,8.6424373e-10,1.9375345e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,328,4.3739437e-18,0.00106343,0.9983919,0.00042814048,1.1645264e-10,6.7941697e-13,6.744954e-23,5.775439e-05,9.3197514e-08,1.1372635e-14,2.3022174e-18,5.8578466e-05,8.088601e-09,2.5788948e-16,2.7247898e-17,6.334696e-10,1.8058591e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,329,6.2213015e-18,0.0011590638,0.99827015,0.00044203375,1.4306008e-10,9.366437e-13,1.03125634e-22,6.575291e-05,1.0634117e-07,1.635668e-14,3.595809e-18,6.2827065e-05,1.0178562e-08,3.5985292e-16,3.5319156e-17,7.371146e-10,2.3149512e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/12_PARCLIP_EWSR1_hg19,330,4.636851e-09,3.9315434e-14,1.6297302e-26,8.278092e-19,0.0027142924,3.22455e-07,1.4673919e-05,2.5418549e-06,2.0764225e-21,0.0014809348,0.0006111175,1.463896e-22,1.9584032e-09,0.9951761,1.278779e-35,1.1564941e-11,4.867195e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/24_PARCLIP_QKI_hg19,331,1.4117488e-07,3.0027497e-06,0.0022416436,0.04487693,4.9465514e-05,0.020802965,3.1929616e-08,0.013735922,0.039456367,6.1955285e-10,1.2295871e-10,0.08326496,1.16145396e-08,2.6375329e-08,0.79552823,6.374591e-06,3.4084802e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/25_CLIPSEQ_SFRS1_hg19,332,4.2161824e-14,0.9988801,0.00041984054,0.0006561416,1.8299339e-07,9.274076e-16,1.1629834e-19,2.2093886e-08,1.5086586e-07,3.065135e-11,6.9999296e-13,2.613631e-07,3.1032785e-05,1.6078862e-13,8.768502e-16,1.2303546e-05,8.3275956e-11
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,333,1.4934991e-25,0.0,0.0,0.0,1.2880178e-09,3.4917528e-16,3.801224e-08,9.17411e-14,0.0,2.4496726e-22,5.991638e-27,0.0,0.0,7.1936007e-12,0.0,0.0,1.0
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,334,2.483182e-05,7.8193176e-07,1.9999549e-12,3.396613e-11,0.9679403,0.009041671,0.00038768965,0.00089541136,1.2066669e-09,0.00019269846,0.0071944175,7.6162525e-09,9.590519e-07,0.013579602,6.0967704e-14,5.1680438e-08,0.00074152683
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/23_PARCLIP_PUM2_hg19,335,1.1526733e-07,8.382399e-08,9.285886e-16,2.8179882e-12,1.6077139e-07,4.6369744e-09,4.9999198e-08,6.8294876e-06,5.1333595e-16,0.9870417,3.0694089e-06,6.432727e-18,0.012928507,1.517855e-05,7.618203e-29,4.276859e-06,1.1930462e-14
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,336,4.1480536e-07,3.374206e-09,6.601788e-17,1.8745808e-14,0.00018290328,1.0588521e-07,2.7984722e-06,9.881545e-05,1.4280303e-14,0.0001630808,0.9983658,1.2183104e-15,6.59847e-08,0.0011859037,1.4522684e-25,8.886386e-10,1.8287552e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,337,2.4886884e-05,8.046703e-07,2.1981841e-12,3.622356e-11,0.96801376,0.009513271,0.00038937174,0.0009468625,1.2737841e-09,0.00018632619,0.0066645932,8.630094e-09,9.4814243e-07,0.013415838,7.40294e-14,5.2936063e-08,0.00084337534
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/12_PARCLIP_EWSR1_hg19,338,4.6060262e-09,4.024877e-14,1.6411407e-26,7.9016335e-19,0.0027995133,3.242757e-07,1.4576342e-05,2.5213624e-06,2.1505727e-21,0.0014496451,0.0006597404,1.4844215e-22,1.8971578e-09,0.9950736,1.2377485e-35,1.0997543e-11,4.887242e-10
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/28_ICLIP_TIA1_hg19,339,0.0003693412,2.2805136e-13,4.888956e-26,1.3456999e-16,0.00033816972,0.002170513,0.99587506,0.00023194347,2.7337905e-23,0.00019254442,3.6292952e-13,7.0273337e-16,3.5589372e-12,0.00075566804,7.844589e-22,3.168172e-14,6.682265e-05
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,340,1.633495e-07,2.4604108e-06,0.00018284396,0.0027210398,5.8557824e-05,0.057029568,8.257003e-08,0.055135064,0.00089707656,3.2164484e-09,2.3814972e-09,0.88036925,2.0284581e-08,6.50671e-08,0.0035851658,2.1924623e-06,1.6474154e-05
